Code,Name,Population,Households,Area,Male,Female,Black,Coloured,Indian or Asian,White,Other race,Afrikaans,English,IsiNdebele,IsiXhosa,IsiZulu,Sepedi,Sesotho,Setswana,Sign language,SiSwati,Tshivenda,Xitsonga,Other language,Language not applicable
877055,Seville B,1149,270,0.9629498959,533,616,1145,0,2,1,0,1,3,0,0,0,0,14,0,0,1,1,1127,1,0
877056,Edinburgh B,2978,746,3.7655403769,1343,1636,2976,0,1,1,0,1,27,0,1,3,14,29,3,0,8,1,2884,7,0
877057,Utlha B,650,194,0.5098376871,292,358,650,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,640,7,0
877058,Motlamogale,4702,1195,10.1981746433,2081,2621,4688,2,1,6,5,6,17,11,2,18,3815,473,7,19,16,6,309,5,0
877059,Maboke,12752,3167,13.5795333778,5742,7011,12730,4,11,1,6,13,53,26,10,132,8778,178,44,29,224,7,3165,94,0
877060,Orinoco B,2062,522,2.2271689694,929,1133,2026,1,2,33,0,18,17,1,5,10,42,30,0,1,36,2,1883,8,10
877061,Edinburgh A,7305,1608,6.6534229649,3230,4076,7300,0,1,1,3,1,29,1,2,14,39,18,0,9,29,4,7132,26,0
877062,Dingledayle,3401,838,3.4074889738,1617,1784,3397,1,4,0,0,1,1,9,6,34,2337,239,11,3,46,2,705,7,0
877063,Tshunelani B,143,44,0.1878165331,66,77,143,0,0,0,0,0,0,0,0,1,1,1,0,0,8,0,132,0,0
877064,Utlha A,880,220,0.8072525668,399,481,875,1,3,0,0,0,10,0,0,0,0,0,2,0,1,0,866,0,0
877065,Humulani,2694,593,3.5407825608,1229,1465,2690,0,0,1,3,0,8,0,0,0,36,21,3,0,8,1,2608,9,0
877066,Landela B,1080,304,2.1581874393,472,608,1078,0,0,0,1,4,5,1,1,9,393,286,0,3,2,1,370,3,0
877067,Maripe,2949,724,2.9315036169,1355,1594,2942,1,6,0,0,2,18,15,0,15,2856,4,14,3,6,0,16,1,0
877068,Tshunelani A,125,31,0.1706418925,62,63,125,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,119,0,0
877069,Thulamahashe,13333,3472,10.5371246114,6027,7306,13234,5,67,11,15,28,185,6,13,63,156,150,15,18,144,59,12184,278,33
877070,Godide,6291,1462,6.5795838107,2849,3442,6274,1,8,3,5,0,27,1,1,13,16,18,0,0,19,3,6164,27,0
877071,Kumana,5235,1344,7.8856892034,2385,2850,5229,0,4,1,0,5,25,1,0,14,8,49,0,6,16,7,5076,29,0
877072,Merry Pebble Stream,6905,1601,12.9218680108,3049,3856,6896,0,1,2,6,3,50,3,0,9,19,4,9,1,56,7,6679,64,0
877073,New Forest B,4386,998,4.1207931527,1968,2418,4375,7,5,0,0,3,32,0,2,18,22,5,0,2,44,6,4244,7,0
877074,Violetbank D,3815,913,2.5783093962,1688,2127,3811,0,4,0,1,3,60,5,0,29,2544,428,15,7,47,0,664,15,0
877075,Rivoni,1424,402,1.1149253268,626,798,1422,0,2,0,0,3,5,0,1,32,554,528,0,12,17,0,265,6,0
877076,Violetbank A,376,101,0.6040598806,160,217,376,0,0,0,0,1,0,0,0,0,106,0,0,0,12,0,256,1,0
877077,Madyembeni,7210,1755,5.5440569719,3264,3946,7200,7,4,0,0,16,23,8,56,123,4749,748,35,1,421,7,1014,9,0
877078,Shata,3073,796,2.5486571995,1399,1674,3068,1,2,1,0,0,10,7,0,31,2230,186,5,2,71,1,509,21,0
877079,Violetbank C,2583,694,1.9742649298,1152,1431,2573,1,2,6,1,6,8,3,1,7,1545,377,1,6,70,1,522,35,1
877080,Orinoco A,5884,1579,8.0070110152,2670,3213,5877,1,3,0,2,8,11,3,9,117,1172,626,10,8,187,1,3722,8,0
877081,Relani,1989,522,1.6533297681,939,1050,1985,0,1,0,2,1,4,1,9,88,1409,47,23,0,103,6,297,1,0
877082,Mafemani,20389,5141,21.7204980308,9424,10965,20300,28,41,11,8,48,129,34,66,296,7939,2019,53,36,758,32,8844,134,0
877083,Buyisonto,10472,2399,12.5877071207,4765,5707,10457,7,0,8,0,21,52,6,0,47,700,120,19,23,76,15,9355,38,0
877084,Maviljan B,4717,1182,4.194401035,2202,2515,4712,2,1,1,0,12,19,6,3,132,1910,1124,0,8,311,20,1161,11,0
877085,Orinoco C,2858,688,2.9222780108,1278,1580,2856,0,0,1,1,1,16,0,2,22,7,10,2,0,17,0,2778,3,0
877086,New Forest A,1731,410,1.2958655418,792,939,1718,0,9,0,4,0,14,0,0,13,12,55,0,0,7,0,1623,6,0
877087,Violetbank B,60,13,0.2005778098,28,31,60,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,55,0,0
877088,Zoeknog A,4055,1020,4.5580527464,1805,2250,4052,0,2,1,0,3,8,8,6,15,3815,49,8,1,23,0,116,3,0
877089,Dumfries C,813,258,1.4896350359,339,474,813,0,0,0,0,1,2,0,0,0,43,152,0,0,6,0,609,0,0
877090,Dumfries B,1804,495,2.1135848198,787,1017,1803,0,1,0,0,0,2,0,1,0,3,35,2,1,8,1,1748,2,0
877091,Dumfries A,1950,429,2.3756252306,862,1087,1940,0,8,1,0,2,8,0,0,0,0,0,0,1,13,0,1912,14,0
877092,Sabi-Sand Game Reserve,1242,825,618.3148215266,661,581,804,8,24,401,5,92,172,0,4,13,6,13,4,0,31,4,697,5,201
877093,Mhlumeni,6221,1534,5.5250247002,2709,3512,6216,0,5,0,0,3,86,0,2,49,6,12,0,3,46,7,5974,32,0
877094,Shatale,9155,2606,5.5849940142,4281,4874,9100,16,6,3,29,31,41,18,10,367,6250,1101,49,10,621,14,478,165,0
877095,Thabakgolo,5939,1388,5.5376558228,2711,3229,5928,6,2,1,2,3,10,7,8,69,5104,37,8,1,66,1,610,15,0
877096,Masakeng,1051,253,1.0187035726,500,551,1051,0,0,0,0,2,0,0,0,10,733,7,1,0,15,13,270,0,0
877097,Matshaye,1640,393,5.3686103129,735,905,1639,0,0,1,0,1,7,0,7,2,7,2,0,12,12,0,1581,8,0
877098,Manyakatana,4532,1274,9.1722475088,1954,2578,4528,1,0,0,2,0,22,0,1,4,10,9,2,3,34,2,4431,12,0
877099,Matsavana,5157,1224,8.4973085814,2297,2860,5141,9,2,0,5,2,42,1,0,3,9,12,1,0,43,6,5022,15,0
877100,Croquet Lawn B,560,119,1.0750076619,236,324,560,0,0,0,0,0,9,0,3,1,0,3,0,0,31,0,509,3,0
877101,Xanthia,3615,877,6.4011627499,1651,1964,3602,1,10,1,1,15,21,2,0,10,48,437,5,5,79,7,2957,30,0
877102,Khomanani,3276,794,4.2393736759,1531,1745,3274,0,2,0,0,0,9,0,2,1,6,5,0,0,3,0,3238,12,0
877103,Mphenyatsatsi,2159,541,2.406196225,1034,1125,2145,1,9,2,1,12,19,4,13,97,1245,433,5,3,90,7,231,1,0
877104,Masana,1616,513,1.9624705813,794,822,1606,3,2,4,0,2,15,0,6,49,593,213,2,2,122,15,406,7,183
877105,Bushbuckridge,2109,911,1.7984402117,1083,1026,2044,5,38,1,21,17,83,9,5,81,684,408,13,8,190,23,473,114,1
877106,Maviljan A,6829,1734,4.5036115043,3182,3646,6768,37,3,12,8,38,70,17,14,726,3483,509,28,10,934,18,957,24,0
877107,Mapulaneng View,3840,1103,2.9343167743,1850,1991,3830,2,3,2,3,5,139,11,9,393,1705,612,86,10,413,14,401,38,4
877108,Croquet Lawn A,2816,637,2.5983734584,1261,1555,2812,0,3,0,0,4,23,0,0,8,2,10,2,0,25,3,2717,20,0
877109,Metsi,1809,444,1.9775537174,788,1021,1809,0,0,0,0,0,2,0,0,3,0,0,0,0,8,0,1790,6,0
877110,Matenten,4185,1207,2.1370862612,1932,2253,4164,13,1,0,6,12,9,6,19,785,1501,650,5,2,580,5,598,11,0
877111,Lillydale,6799,1604,4.6085149861,3084,3715,6785,8,2,3,0,4,47,3,6,11,8,15,1,2,60,17,6594,30,0
877112,Rulani,2485,579,2.1927262868,1088,1397,2476,2,2,2,2,1,11,0,0,2,2,1,0,0,10,1,2453,2,0
877113,Malamule,813,282,0.6366757265,352,461,810,0,2,0,0,0,1,0,0,11,0,0,0,0,18,1,770,10,0
877114,Kamalamule,8766,2100,8.1542196049,3894,4872,8759,4,1,1,1,1,30,4,0,7,3,9,1,1,38,7,8638,26,0
877115,Tiyimeleni B,2992,741,3.8469857643,1339,1653,2986,1,3,1,0,1,8,0,1,3,4,26,1,1,41,2,2897,6,0
877116,Tiyimeleni A,4989,1239,4.5608063989,2285,2705,4977,5,3,4,0,3,25,3,0,46,10,47,0,1,180,19,4639,14,0
877117,Legokgwe,12064,3006,11.7267671359,5464,6600,12030,21,6,0,8,24,35,8,20,696,377,784,16,21,3585,20,6448,30,0
877118,Oakley,1648,434,0.9151990196,761,887,1644,3,0,0,1,2,3,0,1,244,290,191,7,6,725,3,175,1,0
877119,Teka Mahala,2301,573,2.5411990282,1015,1286,2301,0,0,0,0,1,8,5,2,998,57,123,3,6,657,8,430,3,0
877120,Hlanganani,21506,5013,19.0354917155,9925,11580,21442,35,9,19,1,40,59,53,18,4694,1366,2669,161,47,8674,50,3640,31,3
877121,Marongwane,1982,426,3.7041184583,865,1117,1982,0,0,0,0,1,5,0,1,644,695,234,0,0,257,0,146,0,0
877122,New Market Manor,288,85,0.432356317,132,156,288,0,0,0,0,4,1,0,0,128,7,65,8,4,57,0,10,2,0
877123,Waterval,2506,772,1.6928799508,1118,1388,2496,9,0,1,0,5,16,2,1,486,222,517,3,5,953,1,295,0,0
877124,Mabharule,2200,513,1.7999472751,969,1231,2199,1,0,0,0,4,9,1,1,2,2,3,0,1,8,2,2160,6,0
877125,Hundzukani,2947,754,2.4100256595,1362,1586,2936,0,4,7,0,1,9,2,0,1,3,3,0,2,14,1,2894,8,8
877126,Mahlobyanini,3908,910,2.8399492109,1692,2217,3903,2,1,1,1,11,32,2,0,3,0,7,2,9,37,3,3785,17,0
877127,Fayini,1722,469,2.3426787928,802,919,1720,0,0,1,0,1,22,2,0,6,2,11,0,1,50,1,1619,5,0
877128,Chavelagaza,89,18,0.2368784565,40,49,89,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,84,0,0
877129,Jongilanga,235,71,0.1137840999,81,154,235,0,0,0,0,0,0,0,0,0,35,0,1,0,2,0,194,3,0
877130,Mathibela,968,236,0.8817460909,444,524,968,0,0,0,0,5,0,0,0,198,23,99,3,2,309,2,327,0,0
877131,eMakhazeni B,6118,1426,3.9724124489,2740,3379,6114,1,2,0,1,3,44,0,0,25,16,34,17,2,122,2,5832,20,0
877132,Marite,8657,1968,7.1849173136,4022,4635,8542,102,10,2,0,36,112,50,12,2223,519,1457,238,51,3105,26,811,16,0
877133,Sekrepeng,2024,477,2.1291134317,915,1109,2023,1,0,0,0,15,7,7,2,635,92,669,116,7,435,1,39,0,0
877134,Khokhamoya,9466,2051,6.1670567967,4239,5226,9398,18,14,33,2,22,68,0,16,54,20,94,0,3,1073,12,8071,22,11
877135,Mkhuhlu,35864,8379,21.5468495155,16389,19475,35742,68,26,10,18,27,283,31,24,884,350,798,24,29,8278,72,24780,134,150
877136,Sabie Park,121,35,4.5501570153,62,59,40,1,5,75,0,18,8,1,0,2,2,2,0,0,2,0,17,0,69
877137,Jim Brown,2552,573,4.4094441189,1225,1327,2538,11,0,0,2,1,0,7,2,274,779,436,6,3,950,0,92,2,0
877138,Mahukule A,6635,1540,5.2853160924,2980,3655,6625,2,2,1,5,8,11,2,25,565,118,481,14,8,3646,7,1740,10,0
877139,Hoxani,86,77,0.3991073796,61,25,84,1,0,1,0,0,0,0,0,1,11,5,1,0,11,3,53,1,0
877140,Mahukule B,2432,592,2.7837493391,1186,1246,2427,5,0,0,0,1,0,0,3,310,52,158,2,0,1738,1,159,7,0
877141,Mangwazi,61,25,0.8313834497,33,28,54,0,0,7,0,7,0,0,10,0,1,0,3,0,15,2,17,6,0
960001,KaNwadzekudzeku,3606,874,3.4643513276,1582,2024,3603,0,0,0,3,0,17,0,0,0,5,2,0,0,2,16,3552,12,0
960002,Greater Giyani NU,1801,641,2752.702684471,812,989,1768,20,2,11,0,18,33,4,1,5,110,89,1,1,6,108,1367,27,31
960003,Shivulani,4525,1158,4.584382859,1989,2536,4517,8,0,0,0,0,20,0,0,1,5,3,0,0,1,11,4480,3,0
960004,KaMininginisi,6021,1513,5.9128295466,2651,3370,6017,0,2,2,0,2,8,2,0,1,0,0,0,1,23,10,5930,45,0
960005,Mbatlo,495,123,0.3494603497,235,260,495,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,493,0,0
960006,KaTomu,2472,587,1.7968811334,1086,1385,2471,0,1,0,0,0,19,0,4,0,0,6,0,0,1,6,2432,3,0
960007,Muyexe,3228,826,3.4206923377,1340,1888,3225,1,0,2,0,1,58,0,0,0,2,7,0,0,5,11,3135,9,0
960008,KaMavalani,5129,1226,4.9631943646,2306,2823,5122,2,1,3,0,0,21,0,0,2,3,3,0,1,0,7,5085,6,0
960009,Mlhava,1043,316,0.9705588405,449,593,1043,0,0,0,0,0,17,1,0,1,1,0,0,0,0,2,1018,2,0
960010,Sifasonke,2391,586,1.6317528885,1056,1335,2391,0,0,0,0,0,8,0,0,0,0,3,0,0,0,10,2363,7,0
960011,KaNghalalume,2855,697,2.1215018162,1283,1572,2853,0,0,0,1,1,6,0,0,0,1,2,0,1,0,3,2835,4,0
960012,KaXikukwani,5437,1300,4.7443787878,2378,3059,5435,1,1,0,0,2,11,3,1,2,6,8,2,6,1,14,5365,16,0
960013,Nwamatatane,872,179,0.6507395166,369,503,869,0,3,0,0,0,6,0,0,5,0,0,0,0,0,2,858,1,0
960014,Wagendrift,153,38,0.2948928549,66,86,153,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,150,0,0
960015,Thomo,5520,1286,4.6186664501,2431,3089,5515,0,1,1,2,0,47,0,1,2,13,25,0,0,9,46,5350,28,0
960016,KaNkuri,2030,511,1.5826426815,862,1169,2026,0,1,1,2,1,5,0,0,0,2,0,0,0,1,11,2005,4,0
960017,KaMakoxa,4457,1077,4.943132537,1968,2489,4443,1,9,2,2,3,14,0,2,1,8,10,1,2,28,15,4353,19,0
960018,Ntsuki,1064,264,1.2555621848,475,589,1063,0,1,0,0,0,2,0,0,0,9,0,0,0,16,6,1026,4,0
960019,Khomanani,1197,436,0.5301115019,546,651,1197,0,0,0,0,3,4,0,0,2,3,5,0,4,1,66,1098,10,0
960020,KaNdengeza,4637,1331,6.0329663205,2005,2632,4622,2,7,1,5,1,42,5,2,4,33,42,6,9,3,64,4387,38,0
960021,Ntsanwisi,61,41,0.4400540761,36,25,61,0,0,0,0,0,0,0,0,1,1,1,0,0,0,18,40,0,0
960022,Khakhala,2024,541,1.9987991328,851,1173,2021,0,2,1,0,0,8,0,0,2,3,0,1,1,5,4,1985,14,0
960023,Gonono,1140,292,1.286792297,511,629,1139,1,0,0,0,0,3,0,0,0,1,12,0,0,0,0,1124,0,0
960024,Kruger National Park,279,126,1184.5451630052,155,124,149,0,0,120,10,2,1,0,0,0,3,1,0,0,9,10,126,0,127
960025,Babangu,1745,499,1.7073548794,786,959,1742,0,1,0,1,4,10,0,0,0,1,1,1,1,2,1,1719,4,0
960026,KaMapuva,4061,1064,3.799176737,1819,2242,4031,3,6,21,0,18,19,0,0,1,10,67,1,4,4,11,3917,9,0
960027,KaHhlaneki,3942,1036,3.1252348128,1689,2253,3939,0,3,0,0,1,21,1,1,4,1,12,2,11,1,11,3855,20,0
960028,KaSiandana,6418,1473,5.3336979931,2888,3529,6412,1,2,2,0,1,51,3,9,11,56,30,2,3,12,29,6155,55,0
960029,Giyani,25954,8098,19.5107575263,11833,14121,25157,56,526,124,92,114,682,48,9,74,677,203,46,13,82,424,22031,986,565
960030,Hlopekani,5643,1236,1.8716049032,2729,2915,5632,0,1,2,8,4,35,0,0,2,5,6,0,0,5,13,5525,47,0
960031,Hluphekani,574,199,1.5231923291,311,263,573,1,0,0,0,1,5,0,0,0,0,4,0,0,1,3,557,2,0
960032,KaGaula,2478,641,2.422829123,1087,1391,2476,2,0,0,0,1,9,0,0,0,0,1,0,1,2,19,2443,1,0
960033,KaMaswanganyi,2318,561,1.7329526488,1002,1316,2315,3,0,0,0,0,3,0,0,3,8,11,0,8,5,15,2255,10,0
960034,KaHomu,8059,1914,8.0762577332,3602,4457,8058,0,0,1,0,4,55,0,0,1,8,40,2,58,22,39,7805,25,0
960035,Phikela,1671,405,1.2847547234,741,930,1671,0,0,0,0,0,9,0,0,4,87,151,2,2,2,49,1361,3,0
960036,Bode,2012,510,1.9766409848,860,1151,2012,0,0,0,0,0,6,0,1,1,14,38,0,1,0,35,1913,2,0
960037,KaDizingidzingi,3490,847,3.4288837585,1584,1906,3480,5,3,2,0,0,15,0,0,1,3,59,0,1,1,9,3334,7,60
960038,Maxabela,1840,491,1.796227234,778,1062,1837,0,3,0,0,3,0,0,0,1,140,128,0,1,0,14,1544,10,0
960039,Ghandlanani,2279,606,2.1257567726,1004,1274,2279,0,0,0,0,1,11,0,0,1,58,41,0,1,0,5,2155,4,0
960040,Mahlathi,2862,717,3.7402512828,1259,1604,2861,0,0,0,1,1,9,0,0,1,3,0,1,0,0,1,2841,6,0
960041,Muhlahlandlela,1934,497,2.3800113842,857,1077,1933,0,0,0,1,31,1,0,0,0,10,8,0,0,0,1,1878,4,0
960042,Basani,2217,577,2.0258646247,915,1302,2215,1,0,0,0,0,16,5,0,0,190,273,1,2,6,14,1698,10,0
960043,Rivala,1304,324,1.0052002737,535,769,1304,0,0,0,0,10,2,0,0,0,8,417,1,7,0,12,845,2,0
960044,KaMapayeni,3662,952,3.237760868,1571,2091,3657,0,2,1,1,0,18,0,2,3,4,2,0,1,7,4,3616,3,0
960045,KaNgove,6376,1545,5.4919195366,2822,3554,6360,7,0,9,1,4,53,0,3,6,10,75,0,1,18,14,6165,25,0
960046,KaNwamakena,3044,820,3.4060081744,1374,1670,3043,1,0,0,0,1,34,1,2,0,48,65,0,0,0,13,2875,6,0
960047,Dingamanzi,1366,338,1.2053355483,602,764,1365,0,1,0,0,1,2,0,3,3,395,91,0,1,1,11,848,9,0
960048,Ximausa,2507,609,1.8667378648,1072,1435,2506,0,0,0,1,3,8,1,2,1,99,41,2,2,2,2,2336,8,0
960049,Nwakhuwani,439,127,0.4148424589,194,245,439,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,434,1,0
960050,Ndindani A,1834,501,1.9462541293,806,1027,1827,2,0,4,0,0,8,0,0,5,0,2,0,0,1,7,1810,1,0
960051,Shimange,2371,574,2.2409177414,1064,1307,2369,0,1,0,0,11,16,1,0,3,223,195,0,1,2,18,1896,5,0
960052,KaSikhunyane,3561,929,4.7855678971,1532,2029,3544,10,0,4,3,2,10,0,0,3,279,63,4,1,1,3,3190,3,0
960053,Vuhehli,1703,443,2.2449369804,750,953,1703,0,0,0,0,0,8,0,0,0,0,0,0,0,3,1,1684,7,0
960054,Blinkwater,2850,712,3.9072179515,1250,1601,2847,0,3,0,0,0,13,0,0,0,7,6,0,0,0,2,2818,5,0
960055,KaNkomo,6816,1670,6.5868969811,3012,3804,6809,4,3,0,0,12,24,0,0,3,73,122,7,20,1,22,6522,12,0
960056,Botshabelo,1477,409,1.2303034049,651,826,1467,1,0,0,9,3,15,1,0,4,1389,11,1,1,5,2,44,0,0
960057,Sekhiming,1763,485,1.4954059359,794,970,1760,0,2,1,0,2,0,3,1,8,1679,0,5,0,0,3,60,2,0
960058,Hlomela,896,225,1.2239984887,380,516,896,0,0,0,0,0,3,1,0,1,2,4,0,0,0,9,873,2,0
960059,Northhampton,1231,353,0.7084953397,518,713,1227,1,0,0,3,3,20,7,4,16,806,1,1,0,3,1,367,1,0
960060,Xawela,4037,1194,4.2338529467,1748,2288,4026,2,8,1,0,0,12,5,0,7,81,219,1,3,0,33,3663,13,0
960061,KaXikhumba,2716,680,3.6947105745,1182,1533,2716,0,0,0,0,2,23,1,0,2,2,11,0,2,7,14,2635,16,0
960062,Bambeni,1882,451,2.7741215441,832,1049,1878,2,1,1,0,8,4,0,0,2,19,141,0,8,32,3,1661,4,0
960063,MaPhata,2138,522,2.4379913014,904,1233,2127,0,0,10,1,0,11,0,2,0,35,253,2,3,4,0,1826,2,0
960064,KaSabulane,2014,548,2.5260599023,879,1135,2009,5,0,0,0,10,23,0,2,4,7,10,0,17,1,19,1911,9,0
960065,KaMunghonghoma,1242,306,1.4067536617,557,686,1242,0,0,0,0,7,12,0,0,5,99,132,1,4,1,2,977,2,0
960066,KaGidya,1340,367,1.8688429083,601,738,1340,0,0,0,0,0,4,0,0,1,100,59,4,3,0,7,1149,11,0
960067,KaMbedlhe,999,241,0.9786578623,434,565,997,0,0,0,2,9,2,1,3,0,0,143,0,4,1,2,829,4,0
960068,Loloka,994,289,1.3112293846,431,563,991,0,2,0,1,1,8,1,0,1,62,1,0,0,1,2,904,13,0
960069,Mageva,7324,1965,6.6200408892,3252,4071,7318,2,2,1,0,3,25,0,0,0,177,119,5,4,3,17,6956,13,0
960070,KaDzumeri,6436,1477,5.5975864349,2926,3510,6424,8,3,1,0,6,30,2,2,0,184,384,8,5,8,9,5766,29,4
960071,Phalakubeni,1638,384,2.6134098575,730,908,1638,0,0,0,0,2,6,0,0,0,4,0,0,0,0,1,1618,5,0
960072,Daniel Rababelela,1724,461,1.4370855532,713,1011,1722,1,0,0,0,0,2,0,1,3,487,46,1,2,1,0,1177,2,0
960073,KaKheyi,1418,382,1.6110087328,593,825,1418,0,0,0,0,0,13,0,2,1,18,121,0,3,1,3,1245,10,0
960074,KaMakhuva,3602,886,4.648903634,1633,1970,3602,0,0,0,0,1,33,0,0,0,39,192,6,3,11,10,3287,20,0
960075,KaMayephu,737,206,0.7703449237,320,417,737,0,0,0,0,1,3,0,1,3,4,1,1,0,4,1,713,3,0
960076,KaMzilela,851,221,1.5755548312,366,484,851,0,0,0,0,1,7,0,0,0,8,60,0,1,0,1,772,1,0
960077,KaMushiyani,1390,353,1.6360730545,591,799,1390,0,0,0,0,0,10,0,0,0,102,66,0,1,0,3,1200,9,0
960078,KaMatsotsosela,1051,288,1.3582447319,473,578,1049,2,0,0,0,1,20,0,0,0,22,13,2,0,5,1,985,1,0
960079,Mbaula,2941,705,3.5287729739,1259,1682,2939,0,1,1,0,4,11,1,0,0,130,196,2,4,1,1,2574,17,0
960080,KaMpakani,5062,1291,5.4254521129,2222,2840,5057,0,2,0,2,8,32,2,0,2,643,1089,2,22,0,16,3236,10,0
960081,Namenwamarhanga,3487,885,3.3439752988,1537,1950,3479,2,0,1,4,4,103,1,3,7,226,254,2,9,5,5,2839,27,0
960082,KaXitlakati,1959,518,2.1655001205,863,1096,1954,5,0,0,0,4,0,0,0,0,76,58,3,0,7,3,1797,10,0
960083,KaKhaxani,2104,573,2.3318565317,963,1140,2097,3,3,0,0,5,28,0,0,2,279,370,1,7,2,2,1403,3,0
961001,Iketleng,771,180,1.6575517716,335,436,771,0,0,0,0,1,0,0,0,2,690,2,1,4,0,20,50,0,0
961002,Kwatane,800,193,0.816852431,332,468,797,0,3,0,0,1,3,9,5,9,711,0,1,0,0,5,55,0,0
961003,GaPhooko,2093,533,2.19742531,953,1140,2087,0,0,0,5,0,19,7,0,2,2014,0,1,10,0,2,29,9,0
961004,Staseni,219,60,0.2577330904,99,121,219,0,0,0,0,0,0,0,0,1,215,0,0,0,0,1,1,1,0
961005,Raphahlelo,217,57,0.3663788468,97,120,215,0,0,1,0,0,0,1,0,1,210,0,0,0,0,0,4,0,0
961006,Mahembeni,1970,474,1.5963482556,855,1115,1967,0,2,0,1,1,7,4,0,3,1850,0,7,0,0,9,76,15,0
961007,Makwidibung,1233,288,1.4271625473,559,674,1229,0,1,3,0,0,4,8,0,10,1078,0,4,0,0,19,108,2,0
961008,Moshate,1858,495,1.2234919567,789,1069,1857,0,1,0,0,2,44,10,0,10,1640,0,5,1,0,42,89,14,0
961009,Roerfontein,2144,615,2.0291274559,932,1212,2131,5,1,3,3,1,14,2,0,8,1944,0,5,0,1,27,76,10,54
961010,Greater Letaba NU,10926,4195,1701.2908543783,6049,4877,9907,30,6,862,122,713,475,122,11,51,3523,106,23,6,9,278,3901,1586,122
961011,Rakgara,416,79,0.3207693807,186,230,416,0,0,0,0,0,0,0,0,0,416,0,0,0,0,0,0,0,0
961012,Mamaila,9632,2517,9.3296023866,4115,5517,9612,1,3,5,10,10,16,20,3,22,9234,31,36,6,1,60,164,31,0
961013,Nakampe,4260,1037,3.6877781203,1909,2352,4260,0,0,0,0,1,19,10,2,24,4000,0,18,26,1,5,142,11,0
961014,Makgakgapatse,2021,572,2.3607293903,855,1166,2020,0,0,0,1,2,4,3,1,9,1652,267,2,0,1,2,75,2,0
961015,Sedibeng,1689,415,1.4470859821,746,943,1687,0,0,0,2,7,1,14,0,24,1515,0,13,0,0,0,108,7,0
961016,Vaalwater,1567,445,1.1099641704,680,888,1553,0,0,1,13,3,5,11,1,21,1344,0,8,0,1,17,136,20,0
961017,Chabelane,564,137,0.6784052162,244,320,564,0,0,0,0,0,1,2,0,1,548,0,0,0,0,0,11,0,0
961018,Tshamahansi,3173,868,4.216950267,1346,1827,3158,0,2,4,9,8,1,7,3,5,3076,1,5,2,0,18,29,17,0
961019,Sephukubje,3135,836,4.1076251645,1338,1797,3121,9,0,1,5,3,2,9,1,25,3001,1,8,4,0,6,60,16,0
961020,Monate,315,100,0.5334959892,134,180,315,0,0,0,0,0,0,1,0,8,283,0,2,0,0,0,21,0,0
961021,Dinkateng,49,11,0.0630271229,19,30,49,0,0,0,0,1,0,0,0,0,48,0,0,0,0,0,0,0,0
961022,Rotterdam,4649,1266,4.410394845,1991,2658,4639,0,9,1,0,0,33,0,0,0,9,1,0,1,0,8,4586,12,0
961023,Duvula,959,241,0.7432053425,420,539,959,0,0,0,0,0,3,0,0,0,10,0,0,0,1,2,932,10,0
961024,Phongololo,2625,688,2.537342862,1075,1550,2625,0,0,0,0,0,1,0,0,0,14,1,1,0,3,0,2597,8,0
961025,Morakeng,1051,267,1.2335417504,484,566,1051,0,0,0,0,3,2,4,0,0,985,0,2,1,0,0,53,0,0
961026,Mothatsohle,1040,254,0.9847680066,446,594,1039,0,0,0,1,0,0,2,0,0,951,0,5,0,0,4,76,1,0
961027,Motsemokola,1359,305,1.2030554517,607,751,1356,0,0,0,2,9,9,12,1,23,1192,0,8,0,2,2,94,7,0
961028,Senwamokgope,4447,1196,4.8628274425,2003,2444,4389,17,23,3,15,15,26,29,3,44,3501,9,23,0,2,91,547,68,89
961029,Lemondokop,4099,942,3.2884210993,1770,2329,4096,0,0,0,3,4,27,21,5,39,3467,3,9,29,0,34,438,22,0
961030,Blinkwater,38,10,0.079306269,18,20,38,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,37,0,0
961031,GaMaupa,1366,339,1.3466938294,566,799,1364,0,0,2,0,3,16,5,1,5,1305,0,3,1,0,0,25,0,0
961032,Bellevue,4394,1205,4.5792126293,1958,2436,4390,0,3,0,1,7,27,4,6,21,3767,302,4,0,8,26,202,19,0
961033,Jokong,1930,498,1.4374706185,825,1105,1928,1,0,1,0,0,7,0,2,1,1806,0,6,4,1,3,95,6,0
961034,Tshamiseka,423,121,0.3345580157,171,252,423,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,416,3,0
961035,Mamokgadi,1187,330,1.2441274962,523,664,1186,0,1,0,0,8,2,14,0,5,1018,1,3,0,0,0,136,0,0
961036,Mpepule,1285,360,1.1198486178,582,703,1284,1,0,0,0,10,2,27,2,15,1173,2,2,3,0,8,40,0,0
961037,Sekhiming,205,48,0.1450570894,92,114,205,0,0,0,0,0,0,0,1,0,203,0,0,0,0,0,1,0,0
